	Phylum
599_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
59_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Beijerinckia_76__Beijerinckia_unclassified_76__	Proteobacteria
5_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
600_Bacteria_Cyanobacteria_4C0d-2_MLE1-12_MLE1-12_unclassified_MLE1-12_unclassified_MLE1-12_unclassified_	Cyanobacteria
601_Bacteria_Bacteroidetes_Bacteroidetes_unclassified_Bacteroidetes_unclassified_Bacteroidetes_unclassified_Bacteroidetes_unclassified_Bacteroidetes_unclassified_	Bacteroidetes
602_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangiaceae_unclassified_98__Polyangiaceae_unclassified_98__	Proteobacteria
603_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium_Phenylobacterium_unclassified_	Proteobacteria
604_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Chthoniobacter_Chthoniobacter_unclassified_	Verrucomicrobia
605_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
606_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
607_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
608_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
609_Bacteria_Planctomycetes_Planctomycetia_Gemmatales_Gemmataceae_Gemmataceae_unclassified_Gemmataceae_unclassified_	Planctomycetes
60_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__82___Chthoniobacteraceae__unclassified_82___Chthoniobacteraceae__unclassified_82__	Verrucomicrobia
610_Bacteria_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutus_Opitutus_unclassified_	Verrucomicrobia
611_Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_93__Coxiellaceae_unclassified_93__Coxiellaceae_unclassified_93__	Proteobacteria
612_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_95__Acetobacteraceae_unclassified_95__	Proteobacteria
613_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
614_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Gynumella_96__flava_96__	Proteobacteria
615_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__52___Chthoniobacteraceae__unclassified_52___Chthoniobacteraceae__unclassified_52__	Verrucomicrobia
616_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_70__Sphingobacteriaceae_unclassified_70__	Bacteroidetes
617_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium_73__Novosphingobium_unclassified_73__	Proteobacteria
618_Bacteria_Proteobacteria_Betaproteobacteria_A21b_EB1003_EB1003_unclassified_EB1003_unclassified_	Proteobacteria
619_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
61_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
620_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
621_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
622_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
623_Bacteria_TM7_SC3_SC3_unclassified_SC3_unclassified_SC3_unclassified_SC3_unclassified_	TM7
624_Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_reuteri_93__	Firmicutes
625_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_91__Rhizobiales_unclassified_91__Rhizobiales_unclassified_91__	Proteobacteria
626_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_84___Chthoniobacterales__unclassified_84___Chthoniobacterales__unclassified_84__	Verrucomicrobia
627_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Microbacteriaceae_unclassified_78__Microbacteriaceae_unclassified_78__	Actinobacteria
628_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
629_Bacteria_Proteobacteria_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_	Proteobacteria
62_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_98__Methylocystaceae_unclassified_98__Methylocystaceae_unclassified_98__	Proteobacteria
630_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
631_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacteraceae_Cystobacteraceae_unclassified_79__Cystobacteraceae_unclassified_79__	Proteobacteria
632_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
633_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonadaceae_unclassified_Xanthomonadaceae_unclassified_	Proteobacteria
634_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_Burkholderia_unclassified_84__	Proteobacteria
635_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__83___Chthoniobacteraceae__unclassified_83___Chthoniobacteraceae__unclassified_83__	Verrucomicrobia
636_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_92__Acidobacteriaceae_unclassified_92__	Acidobacteria
637_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
638_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
639_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_Rhizobiales_unclassified_Rhizobiales_unclassified_	Proteobacteria
63_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_jinjuensis_95__	Bacteroidetes
640_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
641_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
642_Bacteria_Cyanobacteria_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_Cyanobacteria_unclassified_	Cyanobacteria
643_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonadaceae_unclassified_Xanthomonadaceae_unclassified_	Proteobacteria
644_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__Rhizobiales_unclassified_82__	Proteobacteria
645_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetales_unclassified_Actinomycetales_unclassified_Actinomycetales_unclassified_	Actinobacteria
646_Bacteria_Actinobacteria_Thermoleophilia_Solirubrobacterales_Conexibacteraceae_Conexibacter_Conexibacter_unclassified_	Actinobacteria
647_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Sporichthyaceae_61__Sporichthyaceae_unclassified_61__Sporichthyaceae_unclassified_61__	Actinobacteria
648_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
649_Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus_Staphylococcus_unclassified_96__	Firmicutes
64_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
650_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_54__Rhodospirillaceae_unclassified_54__Rhodospirillaceae_unclassified_54__	Proteobacteria
651_Bacteria_Others_Others_FAC88_FAC88_unclassified_FAC88_unclassified_FAC88_unclassified_	Others
652_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Rhodospirillaceae_unclassified_Rhodospirillaceae_unclassified_	Proteobacteria
653_Bacteria_Proteobacteria_Alphaproteobacteria_BD7-3_BD7-3_unclassified_BD7-3_unclassified_BD7-3_unclassified_	Proteobacteria
654_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_Spirosoma_unclassified_	Bacteroidetes
655_Bacteria_Proteobacteria_Alphaproteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_Alphaproteobacteria_unclassified_	Proteobacteria
656_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_85__Sphingomonas_unclassified_80__	Proteobacteria
657_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_75__Mucilaginibacter_unclassified_63__	Bacteroidetes
658_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonadaceae_unclassified_86__Sphingomonadaceae_unclassified_86__	Proteobacteria
659_Bacteria_Cyanobacteria_Nostocophycideae_Nostocales_Nostocaceae_Stigonema_98__ocellatum_98__	Cyanobacteria
65_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiales_unclassified_90__Rhizobiales_unclassified_90__Rhizobiales_unclassified_90__	Proteobacteria
660_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_94__	Bacteroidetes
661_Bacteria_Actinobacteria_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_Actinobacteria_unclassified_	Actinobacteria
662_Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Coxiellaceae_unclassified_Coxiellaceae_unclassified_	Proteobacteria
663_Bacteria_TM7_TM7-1_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_	TM7
664_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
665_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
666_Bacteria_Others_ZB2_ZB2_unclassified_ZB2_unclassified_ZB2_unclassified_ZB2_unclassified_	Bacteria_unclassified
667_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_98__Caulobacteraceae_unclassified_98__	Proteobacteria
668_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Chitinophagaceae_unclassified_Chitinophagaceae_unclassified_	Bacteroidetes
669_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Microbacteriaceae_Subtercola_96__boreus_69__	Actinobacteria
66_Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Oxalobacteraceae_unclassified_99__Oxalobacteraceae_unclassified_99__	Proteobacteria
670_Bacteria_Verrucomicrobia_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_Verrucomicrobia_unclassified_	Verrucomicrobia
671_Bacteria_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutus_Opitutus_unclassified_	Verrucomicrobia
672_Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Agrobacterium_98__Agrobacterium_unclassified_98__	Proteobacteria
673_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Reyranella_90__massiliensis_90__	Proteobacteria
674_Bacteria_Proteobacteria_Alphaproteobacteria_BD7-3_BD7-3_unclassified_BD7-3_unclassified_BD7-3_unclassified_	Proteobacteria
675_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcales_unclassified_63__Myxococcales_unclassified_63__Myxococcales_unclassified_63__	Proteobacteria
676_Bacteria_Proteobacteria_Betaproteobacteria_Betaproteobacteria_unclassified_Betaproteobacteria_unclassified_Betaproteobacteria_unclassified_Betaproteobacteria_unclassified_	Proteobacteria
677_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
678_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
679_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_Sphingobacteriaceae_unclassified_	Bacteroidetes
67_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella_90__Acidocella_unclassified_90__	Proteobacteria
680_Bacteria_Bacteroidetes__Saprospirae___Saprospirales__Chitinophagaceae_Terrimonas_56__ferruginea_56__	Bacteroidetes
681_Bacteria_Verrucomicrobia__Pedosphaerae___Pedosphaerales___Pedosphaerales__unclassified_97___Pedosphaerales__unclassified_97___Pedosphaerales__unclassified_97__	Verrucomicrobia
682_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Reyranella_51__massiliensis_51__	Proteobacteria
683_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium_83__Phenylobacterium_unclassified_83__	Proteobacteria
684_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
685_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacteriaceae_unclassified_57__Sphingobacteriaceae_unclassified_57__	Bacteroidetes
686_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_wittichii_	Proteobacteria
687_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_98__Acetobacteraceae_unclassified_98__	Proteobacteria
688_Bacteria_Cyanobacteria_4C0d-2_MLE1-12_MLE1-12_unclassified_MLE1-12_unclassified_MLE1-12_unclassified_	Cyanobacteria
689_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Kineosporiaceae_Kineococcus_Kineococcus_unclassified_	Actinobacteria
68_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Zymomonas_99__Zymomonas_unclassified_99__	Proteobacteria
690_Bacteria_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_Mucilaginibacter_unclassified_	Bacteroidetes
691_Bacteria_Proteobacteria_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibrio_unclassified_	Proteobacteria
692_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
693_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae__Ellin506_Ellin506_unclassified_	Verrucomicrobia
694_Bacteria_Proteobacteria_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_Proteobacteria_unclassified_	Proteobacteria
695_Bacteria_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Hymenobacter_Hymenobacter_unclassified_	Bacteroidetes
696_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
697_Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Rudaea_85__cellulosilytica_85__	Proteobacteria
698_Bacteria_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacteriaceae_unclassified_Acidobacteriaceae_unclassified_	Acidobacteria
699_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacteraceae___Chthoniobacteraceae__unclassified__Chthoniobacteraceae__unclassified_	Verrucomicrobia
69_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
6_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Rahnella_97__aquatilis_97__	Proteobacteria
700_Bacteria_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_Bacteria_unclassified_	Bacteria_unclassified
701_Bacteria_Verrucomicrobia__Spartobacteria___Chthoniobacterales___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96___Chthoniobacterales__unclassified_96__	Verrucomicrobia
702_Bacteria_Proteobacteria_Deltaproteobacteria_MIZ46_MIZ46_unclassified_MIZ46_unclassified_MIZ46_unclassified_	Proteobacteria
703_Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacteraceae_unclassified_Caulobacteraceae_unclassified_	Proteobacteria
704_Bacteria_TM7_TM7-1_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_TM7-1_unclassified_	TM7
705_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Myxococcales_unclassified_Myxococcales_unclassified_Myxococcales_unclassified_	Proteobacteria
706_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas_wittichii_	Proteobacteria
707_Bacteria_Verrucomicrobia__Methylacidiphilae__Methylacidiphilales_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_Methylacidiphilales_unclassified_	Verrucomicrobia
708_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia_98__coli_98__	Proteobacteria
709_Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetales_unclassified_99__Actinomycetales_unclassified_99__Actinomycetales_unclassified_99__	Actinobacteria
70_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_unclassified_Acetobacteraceae_unclassified_	Proteobacteria
710_Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Polyangiaceae_unclassified_Polyangiaceae_unclassified_	Proteobacteria
